window,contract_number,seed,build_id,build_label,boss_variant_id,archetype_ids,mechanic_ids,hp,duration_ms,target_dps,required_dps,total_damage,dps,is_win,damage_gap,required_dps_gap,blocked_damage,absorbed_damage,crit_negated_damage,dodges,cleanses,interrupts,stuns_ms
fixed_30s,27,351043,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,30000,1520.4747,28048.2727,559.0,18.6333,false,-764647.0,-28029.6394,0.0,242.0,0.0,0,0,0,0
generated_duration,27,351043,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,55000,1520.4747,28048.2727,1911.0,34.7455,false,-763295.0,-28013.5273,0.0,218.4,0.0,0,0,0,0
fixed_30s,27,351043,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,30000,1520.4747,28048.2727,917.0,30.5667,false,-764289.0,-28017.7061,0.0,114.66,0.0,0,0,0,0
generated_duration,27,351043,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,55000,1520.4747,28048.2727,2303.0,41.8727,false,-762903.0,-28006.4,0.0,0.0,0.0,0,0,0,0
fixed_30s,27,351043,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,765206,30000,1520.4747,28048.2727,1228.0,40.9333,false,-763978.0,-28007.3394,0.0,0.0,0.0,0,0,0,0
generated_duration,27,351044,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,32000,1482.1819,23781.4063,638.0,19.9375,false,-383902.0,-23761.4688,0.0,0.0,0.0,0,10,0,0
fixed_30s,27,351044,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,30000,1482.1819,23781.4063,733.0,24.4333,false,-383807.0,-23756.9729,0.0,0.0,0.0,0,11,0,0
generated_duration,27,351044,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,32000,1482.1819,23781.4063,599.0,18.7188,false,-383941.0,-23762.6875,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351044,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,30000,1482.1819,23781.4063,614.0,20.4667,false,-383926.0,-23760.9396,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351044,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,32000,1482.1819,23781.4063,778.0,24.3125,false,-383762.0,-23757.0938,0.0,0.0,0.0,0,6,0,0
fixed_30s,27,351044,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,30000,1482.1819,23781.4063,749.0,24.9667,false,-383791.0,-23756.4396,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351044,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,32000,1482.1819,23781.4063,1083.0,33.8438,false,-383457.0,-23747.5625,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351044,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,384540,30000,1482.1819,23781.4063,887.0,29.5667,false,-383653.0,-23751.8396,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351045,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,52000,1707.2902,31787.4615,992.0,19.0769,false,-538482.0,-31768.3846,585.0,0.0,453.2179,0,0,0,0
fixed_30s,27,351045,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,30000,1707.2902,31787.4615,504.0,16.8,false,-538970.0,-31770.6615,340.1227,0.0,252.2776,0,0,0,0
generated_duration,27,351045,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,52000,1707.2902,31787.4615,2095.0,40.2885,false,-537379.0,-31747.1731,214.6075,0.0,159.8,0,0,0,0
fixed_30s,27,351045,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,30000,1707.2902,31787.4615,1217.0,40.5667,false,-538257.0,-31746.8949,119.31,0.0,36.0455,0,0,0,0
generated_duration,27,351045,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,52000,1707.2902,31787.4615,1003.0,19.2885,false,-538471.0,-31768.1731,340.3223,0.0,199.4987,0,0,0,0
fixed_30s,27,351045,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,30000,1707.2902,31787.4615,574.0,19.1333,false,-538900.0,-31768.3282,196.0151,0.0,123.5521,0,0,0,0
generated_duration,27,351045,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,52000,1707.2902,31787.4615,606.0,11.6538,false,-538868.0,-31775.8077,396.0,0.0,212.2068,0,0,0,0
fixed_30s,27,351045,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,539474,30000,1707.2902,31787.4615,320.0,10.6667,false,-539154.0,-31776.7949,225.0,0.0,140.6798,0,0,0,0
generated_duration,27,351046,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,36000,1738.5313,27894.2222,793.0,22.0278,false,-440804.0,-27872.1944,0.0,0.0,0.0,0,8,0,0
fixed_30s,27,351046,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,30000,1738.5313,27894.2222,639.0,21.3,false,-440958.0,-27872.9222,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351046,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,36000,1738.5313,27894.2222,858.0,23.8333,false,-440739.0,-27870.3889,0.0,0.0,0.0,0,4,0,0
fixed_30s,27,351046,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,30000,1738.5313,27894.2222,810.0,27.0,false,-440787.0,-27867.2222,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351046,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,36000,1738.5313,27894.2222,920.0,25.5556,false,-440677.0,-27868.6667,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351046,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,30000,1738.5313,27894.2222,737.0,24.5667,false,-440860.0,-27869.6556,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351046,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,36000,1738.5313,27894.2222,1025.0,28.4722,false,-440572.0,-27865.75,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351046,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,441597,30000,1738.5313,27894.2222,880.0,29.3333,false,-440717.0,-27864.8889,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351047,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,50000,1582.3685,29461.36,554.0,11.08,false,-454940.0,-29450.28,949.8017,0.0,219.1472,0,0,0,0
fixed_30s,27,351047,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,30000,1582.3685,29461.36,305.0,10.1667,false,-455189.0,-29451.1933,608.4204,0.0,93.9015,0,0,0,0
generated_duration,27,351047,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,50000,1582.3685,29461.36,1891.0,37.82,false,-453603.0,-29423.54,326.7239,0.0,119.9205,0,0,0,0
fixed_30s,27,351047,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,30000,1582.3685,29461.36,1130.0,37.6667,false,-454364.0,-29423.6933,177.9428,0.0,124.825,0,0,0,0
generated_duration,27,351047,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,50000,1582.3685,29461.36,779.0,15.58,false,-454715.0,-29445.78,533.5073,0.0,220.6256,0,0,0,0
fixed_30s,27,351047,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,30000,1582.3685,29461.36,447.0,14.9,false,-455047.0,-29446.46,307.1038,0.0,157.8776,0,0,0,0
generated_duration,27,351047,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,50000,1582.3685,29461.36,296.0,5.92,false,-455198.0,-29455.44,658.0338,0.0,158.2562,0,0,0,0
fixed_30s,27,351047,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,455494,30000,1582.3685,29461.36,174.0,5.8,false,-455320.0,-29455.56,383.2241,0.0,100.6862,0,0,0,0
generated_duration,27,351048,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,50000,1744.6287,27992.0,1147.0,22.94,false,-661229.0,-27969.06,0.0,0.0,0.0,0,16,0,0
fixed_30s,27,351048,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,30000,1744.6287,27992.0,602.0,20.0667,false,-661774.0,-27971.9333,0.0,0.0,0.0,0,9,0,0
generated_duration,27,351048,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,50000,1744.6287,27992.0,843.0,16.86,false,-661533.0,-27975.14,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351048,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,30000,1744.6287,27992.0,561.0,18.7,false,-661815.0,-27973.3,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351048,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,50000,1744.6287,27992.0,1202.0,24.04,false,-661174.0,-27967.96,0.0,0.0,0.0,0,10,0,0
fixed_30s,27,351048,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,30000,1744.6287,27992.0,789.0,26.3,false,-661587.0,-27965.7,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351048,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,50000,1744.6287,27992.0,1605.0,32.1,false,-660771.0,-27959.9,0.0,0.0,0.0,0,11,0,0
fixed_30s,27,351048,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,662376,30000,1744.6287,27992.0,950.0,31.6667,false,-661426.0,-27960.3333,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351049,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,35000,1764.3905,28762.8,675.0,19.2857,false,-474631.0,-28743.5143,0.0,0.0,0.0,0,9,0,0
fixed_30s,27,351049,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,30000,1764.3905,28762.8,501.0,16.7,false,-474805.0,-28746.1,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351049,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,35000,1764.3905,28762.8,839.0,23.9714,false,-474467.0,-28738.8286,0.0,0.0,0.0,0,2,5,0
fixed_30s,27,351049,assassin,Assassin,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,30000,1764.3905,28762.8,760.0,25.3333,false,-474546.0,-28737.4667,0.0,0.0,0.0,0,2,4,0
generated_duration,27,351049,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,35000,1764.3905,28762.8,787.0,22.4857,false,-474519.0,-28740.3143,0.0,0.0,0.0,0,5,0,0
fixed_30s,27,351049,shadow,Shadow,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,30000,1764.3905,28762.8,737.0,24.5667,false,-474569.0,-28738.2333,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351049,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,35000,1764.3905,28762.8,426.0,12.1714,false,-474880.0,-28750.6286,0.0,0.0,0.0,0,2,12,0
fixed_30s,27,351049,thief,Thief,chrono_tyrant,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,475306,30000,1764.3905,28762.8,281.0,9.3667,false,-475025.0,-28753.4333,0.0,0.0,0.0,0,2,10,0
generated_duration,27,351050,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,57000,1426.3098,22884.5789,1117.0,19.5965,false,-600276.0,-22864.9825,0.0,0.0,0.0,0,19,0,0
fixed_30s,27,351050,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,30000,1426.3098,22884.5789,599.0,19.9667,false,-600794.0,-22864.6123,0.0,0.0,0.0,0,10,0,0
generated_duration,27,351050,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,57000,1426.3098,22884.5789,966.0,16.9474,false,-600427.0,-22867.6316,0.0,0.0,0.0,0,9,0,0
fixed_30s,27,351050,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,30000,1426.3098,22884.5789,534.0,17.8,false,-600859.0,-22866.7789,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351050,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,57000,1426.3098,22884.5789,1333.0,23.386,false,-600060.0,-22861.193,0.0,0.0,0.0,0,11,0,0
fixed_30s,27,351050,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,30000,1426.3098,22884.5789,702.0,23.4,false,-600691.0,-22861.1789,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351050,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,57000,1426.3098,22884.5789,1700.0,29.8246,false,-599693.0,-22854.7544,0.0,0.0,0.0,0,13,0,0
fixed_30s,27,351050,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,601393,30000,1426.3098,22884.5789,975.0,32.5,false,-600418.0,-22852.0789,0.0,0.0,0.0,0,6,0,0
generated_duration,27,351051,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,31000,1697.4856,27672.0968,589.0,19.0,false,-464993.0,-27653.0968,0.0,0.0,0.0,0,6,0,0
fixed_30s,27,351051,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,30000,1697.4856,27672.0968,570.0,19.0,false,-465012.0,-27653.0968,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351051,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,31000,1697.4856,27672.0968,728.0,23.4839,false,-464854.0,-27648.6129,0.0,0.0,0.0,0,2,5,0
fixed_30s,27,351051,assassin,Assassin,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,30000,1697.4856,27672.0968,766.0,25.5333,false,-464816.0,-27646.5634,0.0,0.0,0.0,0,1,5,0
generated_duration,27,351051,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,31000,1697.4856,27672.0968,828.0,26.7097,false,-464754.0,-27645.3871,0.0,0.0,0.0,0,3,0,0
fixed_30s,27,351051,shadow,Shadow,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,30000,1697.4856,27672.0968,811.0,27.0333,false,-464771.0,-27645.0634,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351051,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,31000,1697.4856,27672.0968,295.0,9.5161,false,-465287.0,-27662.5806,0.0,0.0,0.0,0,1,12,0
fixed_30s,27,351051,thief,Thief,chrono_tyrant,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,465582,30000,1697.4856,27672.0968,284.0,9.4667,false,-465298.0,-27662.6301,0.0,0.0,0.0,0,1,11,0
generated_duration,27,351052,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,52000,1836.8457,34199.2115,747.0,14.3654,false,-568510.0,-34184.8462,766.1269,0.0,551.7747,0,0,0,0
fixed_30s,27,351052,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,30000,1836.8457,34199.2115,381.0,12.7,false,-568876.0,-34186.5115,423.9663,0.0,88.7132,0,0,0,0
generated_duration,27,351052,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,52000,1836.8457,34199.2115,2021.0,38.8654,false,-567236.0,-34160.3462,279.3191,0.0,131.4682,0,0,0,0
fixed_30s,27,351052,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,30000,1836.8457,34199.2115,1163.0,38.7667,false,-568094.0,-34160.4449,152.8705,0.0,56.925,0,0,0,0
generated_duration,27,351052,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,52000,1836.8457,34199.2115,908.0,17.4615,false,-568349.0,-34181.75,436.9424,0.0,199.5709,0,0,0,0
fixed_30s,27,351052,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,30000,1836.8457,34199.2115,523.0,17.4333,false,-568734.0,-34181.7782,259.9782,0.0,52.8392,0,0,0,0
generated_duration,27,351052,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,52000,1836.8457,34199.2115,483.0,9.2885,false,-568774.0,-34189.9231,528.0,0.0,180.2132,0,0,0,0
fixed_30s,27,351052,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,569257,30000,1836.8457,34199.2115,302.0,10.0667,false,-568955.0,-34189.1449,300.0,0.0,37.1592,0,0,0,0
generated_duration,27,351053,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,59000,1779.5167,29009.8305,1003.0,17.0,false,-880800.0,-28992.8305,0.0,0.0,0.0,0,16,0,0
fixed_30s,27,351053,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,30000,1779.5167,29009.8305,445.0,14.8333,false,-881358.0,-28994.9972,0.0,0.0,0.0,0,7,0,0
generated_duration,27,351053,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,59000,1779.5167,29009.8305,1178.0,19.9661,false,-880625.0,-28989.8644,0.0,0.0,0.0,0,4,10,0
fixed_30s,27,351053,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,30000,1779.5167,29009.8305,859.0,28.6333,false,-880944.0,-28981.1972,0.0,0.0,0.0,0,2,4,0
generated_duration,27,351053,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,59000,1779.5167,29009.8305,1218.0,20.6441,false,-880585.0,-28989.1864,0.0,0.0,0.0,0,9,0,0
fixed_30s,27,351053,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,30000,1779.5167,29009.8305,687.0,22.9,false,-881116.0,-28986.9305,0.0,0.0,0.0,0,4,0,0
generated_duration,27,351053,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,59000,1779.5167,29009.8305,537.0,9.1017,false,-881266.0,-29000.7288,0.0,0.0,0.0,0,4,20,0
fixed_30s,27,351053,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;stun_duration_ms;slow,881803,30000,1779.5167,29009.8305,375.0,12.5,false,-881428.0,-28997.3305,0.0,0.0,0.0,0,2,10,0
generated_duration,27,351054,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,38000,1620.298,26413.7895,801.0,21.0789,false,-524984.0,-26392.7105,0.0,0.0,0.0,0,7,0,0
fixed_30s,27,351054,blade_dancer,Blade Dancer,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,30000,1620.298,26413.7895,564.0,18.8,false,-525221.0,-26394.9895,0.0,0.0,0.0,0,5,0,0
generated_duration,27,351054,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,38000,1620.298,26413.7895,945.0,24.8684,false,-524840.0,-26388.9211,0.0,0.0,0.0,0,2,6,0
fixed_30s,27,351054,assassin,Assassin,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,30000,1620.298,26413.7895,689.0,22.9667,false,-525096.0,-26390.8228,0.0,0.0,0.0,0,2,3,0
generated_duration,27,351054,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,38000,1620.298,26413.7895,967.0,25.4474,false,-524818.0,-26388.3421,0.0,0.0,0.0,0,4,0,0
fixed_30s,27,351054,shadow,Shadow,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,30000,1620.298,26413.7895,718.0,23.9333,false,-525067.0,-26389.8561,0.0,0.0,0.0,0,3,0,0
generated_duration,27,351054,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,38000,1620.298,26413.7895,506.0,13.3158,false,-525279.0,-26400.4737,0.0,0.0,0.0,0,2,12,0
fixed_30s,27,351054,thief,Thief,chrono_tyrant,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,525785,30000,1620.298,26413.7895,377.0,12.5667,false,-525408.0,-26401.2228,0.0,0.0,0.0,0,2,9,0
generated_duration,27,351055,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,482950,46000,1670.2598,31097.7826,928.0,20.1739,false,-482022.0,-31077.6087,531.0,0.0,158.5563,0,0,0,0
fixed_30s,27,351055,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,482950,30000,1670.2598,31097.7826,590.0,19.6667,false,-482360.0,-31078.1159,342.0,0.0,208.9103,0,0,0,0
generated_duration,27,351055,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,482950,46000,1670.2598,31097.7826,1879.0,40.8478,false,-481071.0,-31056.9348,196.7115,0.0,72.5182,0,0,0,0
