contract_number,completed_contract_count,seed,template_id,node_depth,boss_variant_id,boss_variant_label,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
29,28,371002,hourglass_detour,4,plague_court,Plague Court,Hexed Seer,887985,59199,15.0,34.3,52.0,52.0,2134.4729,39515.3269,2054797,2.314,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.37,""slow"":0.27,""suppress"":0.95}",400,111222,110822,1
29,28,371003,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,614175,40945,15.0,34.3,31.0,31.0,2147.6523,40396.871,1252303,2.039,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.59,""stun_duration_ms"":848.0}",400,77018,76618,2
29,28,371004,woven_boss_approach,3,plague_court,Plague Court,Bitter Enemy,550110,36674,15.0,34.3,32.0,32.0,2082.8071,38559.2813,1233897,2.243,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.34,""slow"":0.31,""suppress"":0.84}",400,68982,68582,1
29,28,371005,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Monster,1133115,75541,15.0,34.3,51.0,51.0,2030.2607,43213.902,2203909,1.945,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.47,""suppress"":0.37}",400,141768,141368,0
29,28,371006,hourglass_detour,4,apex_bulwark,Apex Bulwark,Fortified Gatekeeper,724605,48307,15.0,34.3,57.0,57.0,1782.3281,38289.6491,2182510,3.012,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.62}",400,90745,90345,0
29,28,371007,elite_orbit,4,plague_court,Plague Court,Withering Enemy,783570,52238,15.0,34.3,48.0,48.0,1881.7258,34836.2083,1672138,2.134,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.2,""slow"":0.29,""suppress"":0.91}",400,98160,97760,1
29,28,371008,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Fortified Threat,439770,29318,15.0,34.3,37.0,37.0,1748.3284,37558.7297,1389673,3.16,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.7}",400,55161,54761,1
29,28,371009,five_way_market,3,plague_court,Plague Court,Bitter Enemy,700830,46722,15.0,34.3,39.0,39.0,1825.8105,33801.5641,1318261,1.881,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.24,""slow"":0.19,""suppress"":0.62}",400,87788,87388,0
29,28,371010,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Braced Threat,387195,25813,15.0,34.3,30.0,30.0,1802.2996,38719.5,1161585,3.0,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.6}",400,48566,48166,0
29,28,371011,elite_orbit,4,plague_court,Plague Court,Hexed Hexbearer,1098225,73215,15.0,34.3,59.0,59.0,1960.633,36297.2712,2141539,1.95,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.28,""slow"":0.17,""suppress"":0.67}",400,137460,137060,0
29,28,371012,woven_boss_approach,3,plague_court,Plague Court,Withering Monster,541155,36077,15.0,34.3,32.0,32.0,1969.4634,36460.3125,1166730,2.156,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.17,""suppress"":0.91}",400,67854,67454,1
29,28,371013,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Monster,550920,36728,15.0,34.3,31.0,31.0,1821.0699,34254.7742,1061898,1.9275,over_band,devious;arcane,slow;cleanse_threshold;interrupt_skip_count;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.58,""stun_duration_ms"":631.0}",400,69121,68721,2
29,28,371014,woven_boss_approach,3,void_regent,Void Regent,Warded Monster,627405,41827,15.0,34.3,34.0,34.0,1841.4168,39194.3529,1332608,2.124,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":16.0,""poison_resistance"":0.57,""suppress"":0.38}",400,78575,78175,0
29,28,371015,braided_sideboard,4,apex_bulwark,Apex Bulwark,Bulwark Guard,452145,30143,15.0,34.3,36.0,36.0,1739.8778,37377.3333,1345584,2.976,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.56}",400,56682,56282,0
29,28,371016,woven_boss_approach,3,plague_court,Plague Court,Withering Hexbearer,582240,38816,15.0,34.3,38.0,38.0,1719.8261,31839.3421,1209895,2.078,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.23,""slow"":0.22,""suppress"":0.86}",400,72979,72579,1
29,28,371017,woven_boss_approach,3,plague_court,Plague Court,Withering Bloom,764235,50949,15.0,34.3,49.0,49.0,1759.9225,32581.3673,1596487,2.089,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.27,""slow"":0.31,""suppress"":0.72}",400,95734,95334,1
29,28,371018,split_spill_rejoin,4,void_regent,Void Regent,Dimming Acolyte,1044840,69656,15.0,34.3,48.0,48.0,2061.713,43883.2708,2106397,2.016,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.55,""suppress"":0.46}",400,130734,130334,0
29,28,371019,five_way_market,3,void_regent,Void Regent,Hollow Acolyte,652875,43525,15.0,34.3,34.0,34.0,1771.811,37713.1471,1282247,1.964,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.49,""suppress"":0.42}",400,81737,81337,0
29,28,371020,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Bulwark Gatekeeper,535110,35674,15.0,34.3,36.0,36.0,2135.226,45870.8056,1651349,3.086,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.61}",400,67069,66669,0
29,28,371021,braided_sideboard,4,plague_court,Plague Court,Hexed Bloom,541770,36118,15.0,34.3,31.0,31.0,1988.0814,36805.4194,1140968,2.106,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.23,""slow"":0.28,""suppress"":0.84}",400,67930,67530,1
29,28,371022,braided_sideboard,4,plague_court,Plague Court,Hexed Seer,658860,43924,15.0,34.3,37.0,37.0,1877.5647,34759.3243,1286095,1.952,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.2,""slow"":0.23,""suppress"":0.71}",400,82545,82145,1
29,28,371023,five_way_market,3,void_regent,Void Regent,Warded Acolyte,564570,37638,15.0,34.3,32.0,32.0,1714.1565,36485.3438,1167531,2.068,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.49,""suppress"":0.44}",400,70716,70316,0
29,28,371024,woven_boss_approach,3,plague_court,Plague Court,Bitter Bloom,588390,39226,15.0,34.3,35.0,35.0,1953.2541,36160.7714,1265627,2.151,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.3,""slow"":0.27,""suppress"":0.8}",400,73751,73351,1
29,28,371025,braided_sideboard,4,plague_court,Plague Court,Hexed Enemy,536760,35784,15.0,34.3,34.0,34.0,1831.6984,33910.5882,1152960,2.148,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.36,""slow"":0.19,""suppress"":0.83}",400,67302,66902,1
29,28,371026,five_way_market,3,apex_bulwark,Apex Bulwark,Braced Gatekeeper,703050,46870,15.0,34.3,59.0,59.0,1684.0045,36177.2881,2134460,3.036,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.56}",400,88054,87654,0
29,28,371027,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,1014030,67602,15.0,34.3,49.0,49.0,1931.934,36339.5306,1780637,1.756,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.36,""stun_duration_ms"":720.0}",400,126977,126577,0
29,28,371028,elite_orbit,4,plague_court,Plague Court,Spiteful Seer,517995,34533,15.0,34.3,32.0,32.0,1783.7167,33022.1875,1056710,2.04,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.25,""slow"":0.27,""suppress"":0.73}",400,64950,64550,1
29,28,371029,five_way_market,3,void_regent,Void Regent,Hollow Monster,1052010,70134,15.0,34.3,52.0,52.0,1921.8697,40907.0,2127164,2.022,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.5,""suppress"":0.36}",400,131641,131241,0
29,28,371030,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Sentinel,640050,42670,15.0,34.3,46.0,46.0,2002.6461,43022.5,1979035,3.092,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.62}",400,80187,79787,0
29,28,371031,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,1131270,75418,15.0,34.3,55.0,55.0,1979.229,37229.0727,2047599,1.81,over_band,devious;arcane,stun_duration_ms;slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.43,""stun_duration_ms"":642.0}",400,141647,141247,1
29,28,371032,elite_orbit,4,apex_bulwark,Apex Bulwark,Shielded Guard,399375,26625,15.0,34.3,30.0,30.0,1875.121,40283.6333,1208509,3.026,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.61}",400,50093,49693,0
29,28,371033,five_way_market,3,plague_court,Plague Court,Spiteful Hexbearer,652770,43518,15.0,34.3,37.0,37.0,1890.6972,35002.5946,1295096,1.984,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.25,""slow"":0.2,""suppress"":0.74}",400,81792,81392,1
29,28,371034,braided_sideboard,4,plague_court,Plague Court,Bitter Seer,559680,37312,15.0,34.3,30.0,30.0,2081.9685,38543.3,1156299,2.066,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.34,""slow"":0.17,""suppress"":0.75}",400,70152,69752,1
29,28,371035,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,632505,42167,15.0,34.3,31.0,31.0,2131.4313,40092.6452,1242872,1.965,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.55,""stun_duration_ms"":772.0}",400,79301,78901,0
29,28,371036,split_spill_rejoin,4,plague_court,Plague Court,Withering Monster,940050,62670,15.0,34.3,55.0,55.0,1714.4375,31739.5091,1745673,1.857,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.2,""slow"":0.2,""suppress"":0.63}",400,117690,117290,0
29,28,371037,split_spill_rejoin,4,void_regent,Void Regent,Dimming Threat,1114530,74302,15.0,34.3,53.0,53.0,2058.9152,43824.1698,2322681,2.084,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.56,""suppress"":0.44}",400,139455,139055,0
29,28,371038,five_way_market,3,chrono_tyrant,Chrono Tyrant,Arcane Enemy,975465,65031,15.0,34.3,60.0,60.0,1751.9708,32954.4667,1977268,2.027,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.56,""stun_duration_ms"":866.0}",400,122201,121801,2
29,28,371039,braided_sideboard,4,apex_bulwark,Apex Bulwark,Braced Gatekeeper,903690,60246,15.0,34.3,59.0,59.0,2184.5457,46930.6102,2768906,3.064,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.64}",400,113137,112737,0
29,28,371040,woven_boss_approach,3,apex_bulwark,Apex Bulwark,Bulwark Monster,716310,47754,15.0,34.3,49.0,49.0,2076.8001,44615.8776,2186178,3.052,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.72}",400,89713,89313,1
29,28,371041,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Monster,802980,53532,15.0,34.3,38.0,38.0,2127.7067,40022.2105,1520844,1.894,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;cleanse_threshold;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.41,""stun_duration_ms"":882.0}",400,100605,100205,1
29,28,371042,woven_boss_approach,3,void_regent,Void Regent,Nullifying Acolyte,589050,39270,15.0,34.3,31.0,31.0,1813.1121,38592.2903,1196361,2.031,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.45,""suppress"":0.47}",400,73774,73374,0
29,28,371043,hourglass_detour,4,plague_court,Plague Court,Hexed Monster,726285,48419,15.0,34.3,39.0,39.0,2140.626,39629.0769,1545534,2.128,over_band,spiteful;hexed,cleanse_threshold;slow;poison_resistance;suppress,"{""cleanse_threshold"":3.0,""poison_resistance"":0.36,""slow"":0.16,""suppress"":0.84}",400,90991,90591,1
29,28,371044,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,876510,58434,15.0,34.3,53.0,53.0,1731.5972,32571.434,1726286,1.9695,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.61,""stun_duration_ms"":637.0}",400,109817,109417,2
29,28,371045,five_way_market,3,void_regent,Void Regent,Hollow Keeper,952965,63531,15.0,34.3,52.0,52.0,1673.783,35626.2308,1852564,1.944,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.48,""suppress"":0.38}",400,119249,118849,0
29,28,371046,woven_boss_approach,3,plague_court,Plague Court,Withering Hexbearer,539355,35957,15.0,34.3,34.0,34.0,1779.7249,32948.2353,1120240,2.077,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.29,""slow"":0.23,""suppress"":0.76}",400,67615,67215,1
29,28,371047,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Threat,892605,59507,15.0,34.3,53.0,53.0,1707.8774,32125.3585,1702644,1.9075,over_band,devious;arcane,cleanse_threshold;slow;interrupt_skip_count;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.46,""stun_duration_ms"":807.0}",400,111831,111431,1
29,28,371048,split_spill_rejoin,4,void_regent,Void Regent,Hollow Vessel,762030,50802,15.0,34.3,34.0,34.0,1960.637,41732.3529,1418900,1.862,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.43,""suppress"":0.36}",400,95374,94974,0
29,28,371049,woven_boss_approach,3,plague_court,Plague Court,Withering Threat,1140510,76034,15.0,34.3,53.0,53.0,2169.0052,40154.566,2128192,1.866,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.21,""slow"":0.17,""suppress"":0.65}",400,142741,142341,0
29,28,371050,elite_orbit,4,void_regent,Void Regent,Dimming Keeper,978660,65244,15.0,34.3,53.0,53.0,1846.9528,39312.5849,2083567,2.129,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.59,""suppress"":0.41}",400,122479,122079,0
29,28,371051,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Enemy,449700,29980,15.0,34.3,35.0,35.0,1803.797,38751.2857,1356295,3.016,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.66}",400,56382,55982,0
29,28,371052,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Guard,724560,48304,15.0,34.3,59.0,59.0,1765.2356,37922.7288,2237441,3.088,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.78}",400,90748,90348,1
29,28,371053,woven_boss_approach,3,void_regent,Void Regent,Hollow Enemy,1182810,78854,15.0,34.3,52.0,52.0,2186.4578,46539.0192,2420029,2.046,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.54,""suppress"":0.44}",400,147986,147586,0
29,28,371054,split_spill_rejoin,4,void_regent,Void Regent,Dimming Threat,760125,50675,15.0,34.3,38.0,38.0,1997.049,42507.0,1615266,2.125,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.54,""suppress"":0.45}",400,95165,94765,0
29,28,371055,woven_boss_approach,3,plague_court,Plague Court,Spiteful Threat,781860,52124,15.0,34.3,50.0,50.0,1847.2579,34198.56,1709928,2.187,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.34,""slow"":0.25,""suppress"":0.82}",400,97938,97538,1
29,28,371056,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,817695,54513,15.0,34.3,51.0,51.0,1750.362,32924.2549,1679137,2.0535,over_band,devious;arcane,interrupt_skip_count;stun_duration_ms;cleanse_threshold;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.62,""stun_duration_ms"":811.0}",400,102483,102083,2
29,28,371057,hourglass_detour,4,plague_court,Plague Court,Withering Monster,514365,34291,15.0,34.3,31.0,31.0,1726.2106,31957.0,990667,1.926,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;slow;suppress,"{""cleanse_threshold"":3.0,""poison_resistance"":0.27,""slow"":0.16,""suppress"":0.68}",400,64484,64084,1
29,28,371058,elite_orbit,4,apex_bulwark,Apex Bulwark,Shielded Gatekeeper,422580,28172,15.0,34.3,32.0,32.0,1987.9752,42707.0,1366624,3.234,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.79}",400,53022,52622,1
29,28,371059,split_spill_rejoin,4,plague_court,Plague Court,Withering Hexbearer,615960,41064,15.0,34.3,37.0,37.0,2037.651,37723.3784,1395765,2.266,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.32,""slow"":0.28,""suppress"":0.94}",400,77216,76816,1
29,28,371060,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Threat,409335,27289,15.0,34.3,32.0,32.0,1758.9253,37786.75,1209176,2.954,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":8.0,""crit_negation"":0.59}",400,51327,50927,0
29,28,371061,five_way_market,3,void_regent,Void Regent,Nullifying Vessel,706050,47070,15.0,34.3,34.0,34.0,1966.8404,41864.6176,1423397,2.016,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.45,""suppress"":0.5}",400,88394,87994,0
29,28,371062,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Braced Monster,779340,51956,15.0,34.3,58.0,58.0,1920.1712,41251.2759,2392574,3.07,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.75}",400,97594,97194,1
29,28,371063,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Bulwark Guard,579600,38640,15.0,34.3,50.0,50.0,1671.6607,35912.02,1795601,3.098,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.73}",400,72630,72230,1
29,28,371064,split_spill_rejoin,4,apex_bulwark,Apex Bulwark,Fortified Guard,435765,29051,15.0,34.3,34.0,34.0,1917.4506,41192.6176,1400549,3.214,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.79}",400,54668,54268,1
29,28,371065,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Enemy,663045,44203,15.0,34.3,31.0,31.0,2113.8244,39761.3226,1232601,1.859,over_band,devious;arcane,slow;cleanse_threshold;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.37,""stun_duration_ms"":872.0}",400,83132,82732,2
29,28,371066,elite_orbit,4,plague_court,Plague Court,Spiteful Bloom,952170,63478,15.0,34.3,56.0,56.0,2009.5411,37202.6429,2083348,2.188,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.38,""slow"":0.3,""suppress"":0.7}",400,119224,118824,1
29,28,371067,hourglass_detour,4,apex_bulwark,Apex Bulwark,Braced Gatekeeper,755460,50364,15.0,34.3,60.0,60.0,1866.1176,40089.75,2405385,3.184,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.74}",400,94626,94226,1
29,28,371068,hourglass_detour,4,apex_bulwark,Apex Bulwark,Braced Monster,534900,35660,15.0,34.3,37.0,37.0,2065.9508,44382.2432,1642143,3.07,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.55}",400,67041,66641,0
